# c0 + a0 * surf_bond_length_sum
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.696928625421685; Max AE: 2.55458411950001
# Coefficients
# Task   a0                      c0
# all ,  7.171404960451200e-01, -2.458789526294040e-16, 
# Feature Rung, Units, and Expressions
# 0;  0; Unitless;                                         27; surf_bond_length_sum; $surf_{bond, length, sum}$; surf_bond_length_sum; surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_36   , -1.649980605237195e+00, -1.090818591436698e+00, -1.521066788798477e+00
sample_37   ,  1.310516023197298e+00,  2.926999657330111e-01,  4.081487063513921e-01
sample_38   ,  1.202465930421095e+00,  2.199424404576279e-01,  3.066936558046363e-01
sample_39   , -5.975129901431819e-01,  2.111282640835600e-01,  2.944029311521083e-01
sample_40   ,  8.169730762088728e-01,  5.509989997069439e-01,  7.683278280136019e-01
sample_41   , -6.678328637255340e-01,  2.440637093590456e-01,  3.403290020644578e-01
sample_42   , -3.074498989691304e-01,  4.172465296871985e-01,  5.818197856462244e-01
sample_43   , -5.114856329606416e-01, -1.135862846851226e+00, -1.583877710316559e+00
sample_44   , -6.213527234794211e-01,  2.342521033612050e-01,  3.266474347119661e-01
sample_45   , -1.670792832474174e+00, -1.246040026219562e+00, -1.737511733183681e+00
sample_46   ,  2.564616474882058e-01, -8.987817063798681e-02, -1.253285390152221e-01
sample_47   , -1.647019150504399e+00, -1.222069864007462e+00, -1.704087094156475e+00
sample_48   , -6.380347248141381e-01, -8.987817063798681e-02, -1.253285390152221e-01
sample_49   ,  6.290852116167501e-01,  3.156658018117487e-01,  4.401728860001352e-01
sample_50   ,  1.035495773725665e+00,  6.610411313145222e-01,  9.217735366501073e-01
sample_51   ,  6.731337708317935e-01,  8.931603864239650e-01,  1.245446870382524e+00
sample_52   , -3.499379620903641e-01,  1.560565072854950e-01,  2.176093919477624e-01
sample_53   ,  1.010920146224281e+00,  4.939345586603029e-01,  6.887556362864029e-01
sample_54   , -1.475753379433461e+00, -1.126639356788679e+00, -1.571016227645573e+00
sample_55   , -1.160854811038070e+00,  6.747684193552645e-01,  9.409152363818132e-01
sample_56   ,  1.127082595308681e+00,  6.096245295351150e-01,  8.500768439337442e-01
sample_57   ,  1.113333248749128e+00,  2.199424404576279e-01,  3.066936558046363e-01
sample_58   ,  6.868492790716176e-01,  4.191888230105260e-01,  5.845281717073084e-01
sample_59   , -7.608867278208071e-01,  1.560565072854950e-01,  2.176093919477624e-01
sample_60   ,  1.060096040465768e+00,  6.147082469143277e-01,  8.571657162080729e-01
sample_61   ,  1.451440598076227e-01,  9.945479091049228e-02,  1.386824359507864e-01
sample_62   ,  1.163721211611933e+00,  6.561490360561445e-01,  9.149518674160358e-01
sample_63   , -8.981780736465206e-01,  2.440637093590456e-01,  3.403290020644578e-01
sample_64   , -1.717450225724758e+00, -1.090818591436698e+00, -1.521066788798477e+00
sample_65   ,  1.189139449145727e+00,  3.156658018117487e-01,  4.401728860001352e-01
sample_66   , -1.456249553720251e-01,  1.560565072854950e-01,  2.176093919477624e-01
sample_67   , -1.670851310037400e+00, -1.246040026219562e+00, -1.737511733183681e+00
sample_68   ,  3.436486417661265e-01,  4.895536576973255e-01,  6.826467901298447e-01
sample_69   , -1.190561686191609e-02,  2.670779449674812e-01,  3.724206713194423e-01
sample_70   ,  6.121225244678702e-01,  9.666684193373051e-01,  1.347948448969595e+00
sample_71   ,  5.058499676489997e-01,  4.400367074921318e-01,  6.135990226724645e-01
sample_72   , -1.475664119073807e+00, -1.126639356788679e+00, -1.571016227645573e+00
sample_73   ,  3.602432680648199e-01,  3.989954429344893e-01,  5.563699792925738e-01
sample_74   , -1.195524660971759e+00, -1.135862846851226e+00, -1.583877710316559e+00
sample_75   , -4.019975576780604e-01,  6.950533534764074e-01,  9.692010942200053e-01
sample_76   ,  1.592214203272649e-01, -1.049441580032884e-01, -1.463369570984114e-01
sample_77   ,  1.858250802780536e+00,  3.465171805681893e-01,  4.831928784933487e-01
sample_78   ,  7.382393894293018e-01,  4.939345586603029e-01,  6.887556362864029e-01
sample_79   , -1.506539330867606e+00, -1.090818591436698e+00, -1.521066788798477e+00
sample_80   ,  1.690006426761778e+00,  6.190517413344541e-01,  8.632224016749791e-01
sample_81   ,  9.877121916268211e-01,  6.610411313145222e-01,  9.217735366501073e-01
sample_82   ,  2.654166788443393e-01,  1.750673459954161e-01,  2.441186168691856e-01
sample_83   ,  5.702910093527966e-01,  3.412430558355816e-01,  4.758384970831601e-01
sample_84   , -1.249265575955521e+00, -1.384297177550826e+00, -1.930301224355528e+00
sample_85   , -3.767992068171008e-02,  5.329702100420034e-01,  7.431879986993106e-01
sample_86   , -1.355512095792173e+00, -1.421038001100495e+00, -1.981533617104629e+00
sample_87   , -6.782121602266206e-01,  4.630552853531420e-02,  6.456967468812563e-02
sample_88   , -1.416204819833983e+00, -1.384297177550826e+00, -1.930301224355528e+00
sample_89   , -1.585214475076070e+00, -9.379924598033469e-01, -1.307961919562734e+00
sample_90   ,  5.392214791123578e-01,  3.412430558355816e-01,  4.758384970831601e-01
sample_91   , -1.636118691795776e+00, -1.088565245971063e+00, -1.517924663262322e+00
sample_92   , -6.875458817656914e-01,  2.342521033612050e-01,  3.266474347119661e-01
sample_93   ,  1.180761197068343e+00,  4.939345586603029e-01,  6.887556362864029e-01
sample_94   ,  2.740108655901116e-01, -5.245591015119971e-01, -7.314593226917608e-01
sample_95   , -5.960358383932338e-01,  2.111282640835600e-01,  2.944029311521083e-01
sample_96   , -1.353984885425781e+00, -1.421038001100495e+00, -1.981533617104629e+00
sample_97   ,  3.545930805447097e-01,  4.400367074921318e-01,  6.135990226724645e-01
sample_98   ,  1.444321547708520e-01,  3.201331446399591e-01,  4.464022690190093e-01
sample_99   , -4.816860638075396e-01, -1.227137462581654e+00, -1.711153489935459e+00
sample_100  , -7.275663801637721e-01,  6.747684193552645e-01,  9.409152363818132e-01
sample_101  ,  8.983969910382459e-01,  5.618400188693357e-02,  7.834448367757342e-02
sample_102  ,  1.029115445531244e+00,  2.140082428725483e-01,  2.984188510518640e-01
sample_103  ,  1.465824992751343e+00,  3.363169026128488e-01,  4.689693365073741e-01
sample_104  ,  7.633789239867739e-01,  9.666684193373051e-01,  1.347948448969595e+00
sample_105  ,  8.757577868396285e-01,  5.997030290461636e-01,  8.362420367464963e-01
sample_106  ,  3.099629312221376e-01,  4.895536576973255e-01,  6.826467901298447e-01
sample_107  , -7.668529997456558e-01,  6.746855568081318e-01,  9.407996906169460e-01
sample_108  , -6.542011224042100e-01, -1.126639356788679e+00, -1.571016227645573e+00
sample_109  ,  1.470443368866583e-01,  9.945479091049228e-02,  1.386824359507864e-01
sample_110  ,  1.435662382281744e-01,  3.201331446399591e-01,  4.464022690190093e-01
sample_111  , -5.791609163515538e-01, -1.049441580032884e-01, -1.463369570984114e-01
sample_112  ,  1.113384835128178e+00,  6.147082469143277e-01,  8.571657162080729e-01
sample_113  ,  8.394918796865621e-01,  3.363169026128488e-01,  4.689693365073741e-01
sample_114  , -1.147306706610884e+00,  2.642523543298201e-01,  3.684805917210322e-01
sample_115  ,  3.376840926385163e-01,  4.106856775620458e-02,  5.726711569446907e-02
sample_116  ,  9.702088064155208e-01,  1.604972055164940e-01,  2.238016210234993e-01
sample_117  ,  1.124065816054948e+00,  2.926999657330111e-01,  4.081487063513921e-01
sample_118  ,  1.033066533099194e+00,  2.140082428725483e-01,  2.984188510518640e-01
sample_119  ,  5.571273486027266e-01,  9.666684193373051e-01,  1.347948448969595e+00
sample_120  , -9.286847045079734e-01, -1.227137462581654e+00, -1.711153489935459e+00
sample_121  , -1.415936356126881e+00, -1.384297177550826e+00, -1.930301224355528e+00
sample_122  ,  1.122894639469181e+00,  4.106856775620458e-02,  5.726711569446907e-02
sample_123  , -4.745781953878296e-01,  2.490352202436308e-01,  3.472614105841300e-01
sample_124  , -1.582185961300186e+00, -9.379924598033469e-01, -1.307961919562734e+00
sample_125  ,  1.486494650452379e+00,  2.662536479522825e-01,  3.712712493864396e-01
sample_126  ,  8.848275629462781e-01,  3.105101605153076e-01,  4.329837210807456e-01
sample_127  ,  1.300113777743623e+00,  2.595570838930210e-01,  3.619333803130967e-01
sample_128  ,  5.622685310101794e-01,  4.191888230105260e-01,  5.845281717073084e-01
sample_129  , -1.021152850287434e+00, -1.227137462581654e+00, -1.711153489935459e+00
sample_130  , -1.635960259529398e+00, -1.088565245971063e+00, -1.517924663262322e+00
sample_131  ,  1.699543275762102e+00,  3.786621647310568e-01,  5.280167091654979e-01
sample_132  ,  7.388827726692149e-01,  6.610411313145222e-01,  9.217735366501073e-01
sample_133  , -7.238328200361301e-01, -1.384297177550826e+00, -1.930301224355528e+00
sample_134  ,  9.205689598163199e-01,  8.931603864239650e-01,  1.245446870382524e+00
sample_135  , -2.823214488139094e-01,  7.018753337045356e-01,  9.787138469731268e-01
sample_136  , -1.511238307164410e+00, -1.139259122640767e+00, -1.588613568643163e+00
sample_137  , -1.122577295143122e+00, -1.135862846851226e+00, -1.583877710316559e+00
sample_138  ,  9.872839629225001e-01,  6.610411313145222e-01,  9.217735366501073e-01
sample_139  ,  4.762218330002200e-01, -6.340362650316075e-01, -8.841172246277887e-01
sample_140  ,  7.084140570182394e-02,  2.605035744636275e-01,  3.632531922269773e-01
sample_141  , -1.681154640966576e+00, -1.222069864007462e+00, -1.704087094156475e+00
sample_142  ,  1.254493085432562e+00,  3.105101605153076e-01,  4.329837210807456e-01
sample_143  , -7.603836712326606e-01, -1.088565245971063e+00, -1.517924663262322e+00
sample_144  ,  9.381309201146129e-01, -4.605989654603406e-03, -6.422715883434600e-03
sample_145  , -8.260895894726673e-02,  5.084288731887215e-01,  7.089668983868583e-01
sample_146  ,  9.612804296456203e-01,  5.413828345467262e-01,  7.549187886227868e-01
sample_147  ,  2.268320500899568e-01,  5.163474595627335e-01,  7.200087882503946e-01
sample_148  ,  1.483265200777105e-01,  9.945479091049228e-02,  1.386824359507864e-01
sample_149  ,  1.771413048610887e+00,  5.663080739310185e-01,  7.896752129521195e-01
sample_150  ,  8.523505079354604e-01,  6.379698156863889e-01,  8.896022734801052e-01
sample_151  , -1.255573351661400e+00, -1.107948166881319e+00, -1.544952729613544e+00
sample_152  , -5.833815078062150e-01,  2.605035744636275e-01,  3.632531922269773e-01
sample_153  , -1.195457114348063e+00, -1.135862846851226e+00, -1.583877710316559e+00
sample_154  ,  1.579434907491912e+00,  3.363169026128488e-01,  4.689693365073741e-01
sample_155  , -6.144671283185290e-01,  6.746855568081318e-01,  9.407996906169460e-01
sample_156  , -1.594727042392965e+00, -1.246040026219562e+00, -1.737511733183681e+00
sample_157  ,  7.987362672556538e-01,  5.821061386761383e-01,  8.117044594278698e-01
sample_158  , -3.231802014980221e-01,  2.111282640835600e-01,  2.944029311521083e-01
sample_159  , -1.298097268452744e+00, -1.187027895846262e+00, -1.655223631063191e+00
sample_160  , -1.628485324235268e-01,  6.348725642450073e-01,  8.852833827488437e-01
sample_161  ,  2.213008005398720e-01, -5.245591015119971e-01, -7.314593226917608e-01
sample_162  , -4.684590821553116e-01,  6.746855568081318e-01,  9.407996906169460e-01
sample_163  ,  1.032677668666385e+00,  9.058402779485359e-01,  1.263128052235310e+00
sample_164  ,  1.069487264402070e+00,  6.890201898813043e-01,  9.607882886005001e-01
sample_165  ,  9.923401757054523e-01,  6.096245295351150e-01,  8.500768439337442e-01
sample_166  ,  9.896482898758491e-01,  7.531906598515267e-03,  1.050269318223194e-02
sample_167  , -6.535320597435804e-01,  4.337734005792873e-01,  6.048652990194491e-01
sample_168  ,  6.874664953087726e-01,  4.191888230105260e-01,  5.845281717073084e-01
sample_169  ,  1.630190164762453e-01, -3.389646463667831e-01, -4.726614216267274e-01
sample_170  ,  9.575810654025536e-01,  5.997030290461636e-01,  8.362420367464963e-01
