# c0 + a0 * (M_p_var / M_sp_kurt) + a1 * (CN_tDOS_at_EF - Tx_boiling_pt) + a2 * (c6_gb_av - Tx_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.34552362483897; Max AE: 1.44974274629519
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  8.270112269631032e-02, -2.503909273628856e-01, -4.462992719032142e-01, -5.446259265733030e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         30|313|div; (M_p_var / M_sp_kurt); $\left(\frac{ M_{p, var} }{ M_{sp, kurt} } \right)$; (M_p_var ./ M_sp_kurt); M_p_var,M_sp_kurt
# 1;  1; Unitless;                                         237|27|sub; (CN_tDOS_at_EF - Tx_boiling_pt); $\left(CN_{tDOS, at, EF} - Tx_{boiling, pt}\right)$; (CN_tDOS_at_EF - Tx_boiling_pt); CN_tDOS_at_EF,Tx_boiling_pt
# 2;  1; Unitless;                                         354|353|sub; (c6_gb_av - Tx_tot_fill); $\left(c6_{gb, av} - Tx_{tot, fill}\right)$; (c6_gb_av - Tx_tot_fill); c6_gb_av,Tx_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_10   ,  1.033922593120234e+00,  7.200689497141737e-01, -1.997244849073483e+00,  7.391597806009645e-02, -2.147020809369609e+00
sample_11   ,  8.655043105153030e-01,  7.674312502198695e-01,  4.413941318660591e-01,  5.834758515488636e-02, -1.792518628061129e+00
sample_12   , -1.974351437895262e+00, -1.659225271703167e+00,  3.285403689771519e-01,  5.042088881245532e-01,  3.373709302523170e+00
sample_13   ,  1.127745069540050e+00,  8.532971055173004e-01, -4.964366929315200e-01, -2.521906384046592e+00, -7.110768755023317e-01
sample_14   ,  1.173303732952369e+00,  1.267162553246704e+00,  1.479459856566594e+00, -2.606741437215576e+00, -1.224666458879448e+00
sample_15   , -3.117665424580768e-01, -2.881737732244964e-01, -2.151533459662653e+00,  2.647925152070533e-01, -2.358214805544079e-02
sample_16   ,  2.993778837652355e-01,  7.272719910156648e-01,  8.862286738790147e-01,  4.079880968623364e-01, -1.816267796824250e+00
sample_17   , -1.967465780026508e+00, -1.929397451887951e+00,  1.025958112718917e+00,  4.117852117131077e-01,  4.160157954188507e+00
sample_18   , -2.068025907941206e-01, -3.709500477222231e-01,  2.428536149542913e-01,  4.214281220863345e-01,  5.177018156027369e-01
sample_19   , -1.620136975480968e+00, -8.879123048047312e-01,  2.895372248688027e+00,  4.180339822880954e-01,  2.169459804660622e+00
sample_20   ,  5.325233916633493e-01,  6.881464470725104e-01, -1.671908442347529e+00, -1.428178559970650e-02, -1.965725177358046e+00
sample_21   , -8.260074571897974e-02, -6.217013396727794e-02,  7.171448548434003e-02,  4.466055812949273e-01, -2.200038899325829e-01
sample_22   , -4.244578083032810e-01, -6.217013396727794e-02,  7.171448548434003e-02,  4.466055812949273e-01, -2.200038899325829e-01
sample_23   ,  1.021301692810332e+00,  1.097119425072390e+00, -9.114210878875039e-01, -2.676945648024333e+00, -1.247312502358234e+00
sample_24   , -1.579486740420006e+00, -1.107710441481181e+00, -7.773925353145459e-01,  3.790970609915888e+00,  8.902539003903964e-02
sample_25   , -3.255503419433455e-01, -1.367422729689092e-01,  1.722662176649540e+00,  5.732521756228751e-01,  1.819600380113844e-01
sample_26   , -1.312962838052638e+00, -1.766883135310288e+00,  1.196057500885627e+00,  6.141612779980322e+00,  6.128885672075175e-01
sample_27   , -1.880392015620360e-01,  2.837505725927624e-01,  9.360633696885680e-01,  1.940185667550839e-01, -6.932123397783031e-01
sample_28   , -1.926831941724512e-01,  5.670921047883682e-01,  1.513977495063917e-01,  8.340064348058385e-02, -1.411422195168169e+00
sample_29   , -1.967181256434801e+00, -1.929397451887951e+00,  1.025958112718917e+00,  4.117852117131077e-01,  4.160157954188507e+00
sample_30   ,  1.043102575673906e+00,  9.056584099080146e-01,  1.301953918066083e-01, -2.473337451451886e+00, -7.395316553736947e-01
sample_31   ,  8.976586070063816e-01,  8.296836957224545e-01,  2.520751598531676e+00, -5.958132553330941e-03, -1.510612903158674e+00
sample_32   ,  6.175426342807178e-01,  6.843634342896143e-01,  3.666343444124542e-02, -1.294248292598397e-01, -1.576043612473415e+00
sample_33   ,  9.009804209061152e-01,  8.104645273246339e-01,  1.269665054657691e-01, -5.564537310875369e-01, -1.602278844471540e+00
sample_34   ,  1.273920780659581e+00,  5.828450612866359e-01,  1.073370473900759e+00,  1.093259274271114e-01, -1.290418710701995e+00
sample_35   ,  8.868754598844902e-01,  1.189923919455733e+00,  4.452436066669122e+00,  3.187776860471369e-01, -2.142024760697431e+00
sample_36   ,  8.652147852946854e-01,  7.674312502198695e-01,  4.413941318660591e-01,  5.834758515488636e-02, -1.792518628061129e+00
sample_37   ,  1.562198884018698e+00,  1.086196178347122e+00,  1.756126023415642e+00, -2.658489976791230e+00, -7.388840344547845e-01
sample_38   ,  8.378932827646619e-01,  6.881464470725104e-01, -1.671908442347529e+00, -1.428178559970650e-02, -1.965725177358046e+00
sample_39   ,  5.502215964767956e-01,  7.809933574792397e-01,  1.009901844626797e+00, -1.560869697393419e-01, -1.597253720873545e+00
sample_40   , -1.196527547584423e+00, -1.214022457279990e+00,  1.184357865177574e+00,  4.982289600045360e-01,  2.538107610128751e+00
sample_41   ,  4.971833011969013e-01,  8.109931170273235e-01, -5.547523337662638e-01, -4.124558993955535e-01, -1.810576862278221e+00
sample_42   ,  2.076718886760197e-03,  7.175295050085010e-01,  9.523640629855462e-01,  1.617330026755628e-01, -1.644024633599545e+00
sample_43   , -1.067584035797745e+00, -1.065655944934310e+00,  2.953880655286401e+00,  3.928935797422148e-01,  2.592667485338032e+00
sample_44   , -8.176143883267203e-01, -1.481298003804143e+00, -4.262575455040351e+00,  3.264386312784505e-01,  2.224019679869905e+00
sample_45   , -8.020569715810638e-02,  5.381864835602502e-02,  1.819262778133676e+00,  7.319213049921537e-01, -3.161390348992736e-01
sample_46   ,  1.470706272319645e+00,  5.508976992743396e-01,  9.672042419590143e-01,  4.630344317221244e-02, -1.203150914925666e+00
sample_47   ,  8.964593138558716e-01,  8.104645273246339e-01,  1.269665054657691e-01, -5.564537310875369e-01, -1.602278844471540e+00
sample_48   ,  8.562650810057257e-01,  5.508976992743396e-01,  9.672042419590143e-01,  4.630344317221244e-02, -1.203150914925666e+00
sample_49   ,  9.391867703598284e-01,  8.026793651734836e-01,  1.704364317348383e+00, -6.675254827376969e-01, -1.230221121132795e+00
sample_50   , -7.054910310732637e-01, -1.472151259326503e+00,  8.903999146492633e-01,  3.710737448158334e-01,  3.133350933357952e+00
sample_51   , -1.899374215965192e-01,  2.837505725927624e-01,  9.360633696885680e-01,  1.940185667550839e-01, -6.932123397783031e-01
sample_52   ,  1.180038040705398e+00,  5.828450612866359e-01,  1.073370473900759e+00,  1.093259274271114e-01, -1.290418710701995e+00
sample_53   , -1.706633203341722e+00, -1.621489349581094e+00,  1.508028112936323e+00,  6.458234677832857e-01,  3.428269177732453e+00
sample_54   , -1.491110713165102e+00, -1.766883135310288e+00,  1.196057500885627e+00,  6.141612779980322e+00,  6.128885672075175e-01
sample_55   , -1.811793316472483e+00, -1.929397451887951e+00,  1.025958112718917e+00,  4.117852117131077e-01,  4.160157954188507e+00
sample_56   ,  2.748608721228185e-01, -6.559786776009211e-03,  1.206267574644925e+00,  2.966903091886764e-01, -5.026153134354439e-02
sample_57   ,  6.065023302090887e-01,  6.881464470725104e-01, -1.671908442347529e+00, -1.428178559970650e-02, -1.965725177358046e+00
sample_58   , -1.551047963330257e+00, -1.481298003804143e+00, -4.262575455040351e+00,  3.264386312784505e-01,  2.224019679869905e+00
sample_59   , -3.442151311358171e-02, -4.269423976245360e-02,  3.882492208374710e+00,  3.568921274700751e-01,  4.928431989002751e-01
sample_60   , -7.701305448717241e-01, -5.442396494561791e-01,  9.237939763736696e-01,  2.170439154006213e-01,  1.146831421764909e+00
sample_61   ,  9.329932892101436e-01,  8.026793651734836e-01,  1.704364317348383e+00, -6.675254827376969e-01, -1.230221121132795e+00
sample_62   ,  5.842126295594917e-01,  7.095378084859290e-01,  6.298542527748368e-01, -6.071704969170881e-01, -1.254496251194195e+00
sample_63   ,  9.285696122711918e-01,  8.109931170273235e-01, -5.547523337662638e-01, -4.124558993955535e-01, -1.810576862278221e+00
sample_64   ,  4.119129605136950e-01,  5.670921047883682e-01,  1.513977495063917e-01,  8.340064348058385e-02, -1.411422195168169e+00
sample_65   ,  9.178427436451725e-01,  8.296836957224545e-01,  2.520751598531676e+00, -5.958132553330941e-03, -1.510612903158674e+00
sample_66   , -2.438262378683324e-01, -4.269423976245360e-02,  3.882492208374710e+00,  3.568921274700751e-01,  4.928431989002751e-01
sample_67   , -7.152591820729946e-02,  5.381864835602502e-02,  1.819262778133676e+00,  7.319213049921537e-01, -3.161390348992736e-01
sample_68   ,  1.101878756532421e+00,  7.200689497141737e-01, -1.997244849073483e+00,  7.391597806009645e-02, -2.147020809369609e+00
sample_69   , -1.522458202093985e+00, -1.766883135310288e+00,  1.196057500885627e+00,  6.141612779980322e+00,  6.128885672075175e-01
sample_70   ,  8.743536162389141e-01,  6.787036518523011e-01,  4.214614394863044e-01, -2.581252266079464e+00, -1.164885647427150e-01
sample_71   ,  9.322703707672507e-01,  4.991667449223640e-01,  9.350262727578373e-01, -8.021960797649128e-01, -6.171620974380602e-01
sample_72   , -1.559376814947324e+00, -1.766883135310288e+00,  1.196057500885627e+00,  6.141612779980322e+00,  6.128885672075175e-01
sample_73   ,  4.748435749276483e-02, -3.709500477222231e-01,  2.428536149542913e-01,  4.214281220863345e-01,  5.177018156027369e-01
sample_74   , -1.238789902535031e-01, -1.663446712599791e-02,  3.033567788645224e+00,  4.760910591941134e-01,  2.102679982963304e-01
sample_75   , -1.197072237226564e+00, -1.214022457279990e+00,  1.184357865177574e+00,  4.982289600045360e-01,  2.538107610128751e+00
sample_76   ,  6.669215980133916e-02, -2.826266639427547e-01,  5.633660176060125e-01,  1.713850207306619e-01,  5.194761312624571e-01
sample_77   ,  8.560447246696887e-01,  4.393922757530051e-01,  1.451626736894099e+00,  1.759841721625524e-01, -9.362967271270910e-01
sample_78   , -1.970694962120995e+00, -1.621489349581094e+00,  1.508028112936323e+00,  6.458234677832857e-01,  3.428269177732453e+00
sample_79   ,  7.048802338076922e-01,  7.674312502198695e-01,  4.413941318660591e-01,  5.834758515488636e-02, -1.792518628061129e+00
sample_80   ,  5.703764146279091e-01,  7.536502204214621e-01,  9.490235577414672e-01,  8.587874070504958e-02, -1.683020350248550e+00
sample_81   , -1.519566284340953e+00, -1.472151259326503e+00,  8.903999146492633e-01,  3.710737448158334e-01,  3.133350933357952e+00
sample_82   , -1.476340169445467e+00, -1.107710441481181e+00, -7.773925353145459e-01,  3.790970609915888e+00,  8.902539003903964e-02
sample_83   , -1.066369575108189e+00, -1.065655944934310e+00,  2.953880655286401e+00,  3.928935797422148e-01,  2.592667485338032e+00
sample_84   ,  8.332030149161963e-01,  5.508976992743396e-01,  9.672042419590143e-01,  4.630344317221244e-02, -1.203150914925666e+00
sample_85   , -1.912017765928209e-01,  2.837505725927624e-01,  9.360633696885680e-01,  1.940185667550839e-01, -6.932123397783031e-01
sample_86   , -1.812354230920615e+00, -1.659225271703167e+00,  3.285403689771519e-01,  5.042088881245532e-01,  3.373709302523170e+00
sample_87   ,  9.025287301966769e-01,  9.697478862852232e-01, -3.356936449838884e-01, -2.390911807960421e+00, -1.015708794445358e+00
sample_88   , -7.472713090823667e-01, -1.418466914652517e-01,  2.366267850826612e+00,  1.516723293702648e-01,  5.491824587119448e-01
sample_89   , -1.864741135127659e+00, -1.989223881006069e+00,  1.099092558952720e+00,  5.776246763683621e-01,  4.214717829397790e+00
sample_90   , -5.785510175228054e-01, -1.065655944934310e+00,  2.953880655286401e+00,  3.928935797422148e-01,  2.592667485338032e+00
sample_91   ,  8.073355633184540e-01,  5.677930484450113e-01,  1.115346621346799e+00,  2.102217741762729e-01, -1.305520499338051e+00
sample_92   ,  9.063212665598809e-01,  6.843634342896143e-01,  3.666343444124542e-02, -1.294248292598397e-01, -1.576043612473415e+00
sample_93   , -3.830293522290377e-01, -2.868259930120622e-01, -1.274039220782487e+01,  2.186375045768110e-01, -1.962867164481911e+00
sample_94   ,  8.804155911302239e-01,  9.589363823871251e-01, -1.114176977608533e+00, -2.676701510011171e+00, -9.754012968771651e-01
sample_95   ,  1.013317781659036e-01,  4.806448489599677e-01,  1.914906252839150e+00,  6.830646383105060e-01, -1.227373126890222e+00
sample_96   ,  3.781605010892850e-01, -2.826266639427547e-01,  5.633660176060125e-01,  1.713850207306619e-01,  5.194761312624571e-01
sample_97   , -3.771541048383004e-01,  5.289349939496882e-01,  1.254253512245412e+00, -1.292359129401309e-01, -1.002264491719514e+00
sample_98   ,  1.101202967259702e+00,  1.189923919455733e+00,  4.452436066669122e+00,  3.187776860471369e-01, -2.142024760697431e+00
sample_99   , -1.849193549649788e+00, -1.487345308151101e+00,  1.578477376409107e+00,  7.562668546900446e-01,  3.078791058148668e+00
sample_100  , -7.078235389344895e-01, -5.517765183890641e-01,  7.977892028391470e-01,  2.556867485970829e-01,  1.118689583016336e+00
sample_101  , -1.974370021186714e+00, -1.659225271703167e+00,  3.285403689771519e-01,  5.042088881245532e-01,  3.373709302523170e+00
sample_102  ,  9.096119727606109e-01,  9.697478862852232e-01, -3.356936449838884e-01, -2.390911807960421e+00, -1.015708794445358e+00
sample_103  ,  5.991955595381737e-01,  4.991667449223640e-01,  9.350262727578373e-01, -8.021960797649128e-01, -6.171620974380602e-01
sample_104  ,  8.766284630416609e-01,  6.787036518523011e-01,  4.214614394863044e-01, -2.581252266079464e+00, -1.164885647427150e-01
sample_105  , -1.545880588823815e+00, -9.988949539582316e-01, -2.831203139036841e-01,  3.099593153899945e-01,  1.889779002912137e+00
sample_106  ,  8.550543613732032e-01,  7.200689497141737e-01, -1.997244849073483e+00,  7.391597806009645e-02, -2.147020809369609e+00
sample_107  ,  9.316537064507410e-01,  3.413089349291408e-01,  6.152862778296351e-01, -2.051230987248731e-01, -6.576880519328105e-01
sample_108  , -1.878297024147488e-01,  2.837505725927624e-01,  9.360633696885680e-01,  1.940185667550839e-01, -6.932123397783031e-01
sample_109  ,  1.271387435012052e+00,  1.197815884677084e+00,  3.132849097253747e+00, -2.695314127109878e+00, -7.132123128381608e-01
sample_110  , -5.869951912646006e-01, -9.988949539582316e-01, -2.831203139036841e-01,  3.099593153899945e-01,  1.889779002912137e+00
sample_111  ,  8.794771146633173e-01,  6.990531283899156e-01,  2.115427614762380e+00, -5.256809255114486e-02, -1.266873921772060e+00
sample_112  , -7.691251360251289e-01, -5.442396494561791e-01,  9.237939763736696e-01,  2.170439154006213e-01,  1.146831421764909e+00
sample_113  ,  1.307615904333131e+00,  7.106806569011164e-01,  3.979494344267476e-01, -2.679503284352700e+00, -1.373721091960872e-01
sample_114  ,  1.033317436614883e+00,  8.442876235041897e-01,  1.545532091137742e-01, -6.845971239485633e-01, -1.601059263370271e+00
sample_115  ,  9.803771407383483e-01,  1.086196178347122e+00,  1.756126023415642e+00, -2.658489976791230e+00, -7.388840344547845e-01
sample_116  , -1.864856416586020e+00, -1.621489349581094e+00,  1.508028112936323e+00,  6.458234677832857e-01,  3.428269177732453e+00
sample_117  ,  9.717329831471545e-01,  1.086196178347122e+00,  1.756126023415642e+00, -2.658489976791230e+00, -7.388840344547845e-01
sample_118  ,  8.855960593362856e-01,  8.442876235041897e-01,  1.545532091137742e-01, -6.845971239485633e-01, -1.601059263370271e+00
sample_119  , -3.018629095105549e-01,  1.990094820441034e-01,  1.090910650806515e+00, -1.598218521323667e-01, -2.761254725435001e-01
sample_120  , -1.803981625209251e+00, -1.487345308151101e+00,  1.578477376409107e+00,  7.562668546900446e-01,  3.078791058148668e+00
sample_121  , -1.788549086526875e-01, -1.418466914652517e-01,  2.366267850826612e+00,  1.516723293702648e-01,  5.491824587119448e-01
sample_122  ,  6.238304957704472e-01,  7.181301185598419e-01, -5.479972765282633e-02, -8.229637961107613e-01, -1.279549571497175e+00
sample_123  ,  1.159822837032176e+00,  1.267162553246704e+00,  1.479459856566594e+00, -2.606741437215576e+00, -1.224666458879448e+00
sample_124  , -5.394811347108842e-01, -1.989223881006069e+00,  1.099092558952720e+00,  5.776246763683621e-01,  4.214717829397790e+00
sample_125  , -4.558876911242548e-02,  6.948258749430056e-02,  4.130818383880614e-01,  6.055217550822866e-01, -5.408926640536598e-01
sample_126  , -1.774711927009451e+00, -1.481298003804143e+00, -4.262575455040351e+00,  3.264386312784505e-01,  2.224019679869905e+00
sample_127  ,  8.560579403570500e-01,  4.828361138879430e-01,  7.359088050441955e+00,  3.325812691766623e-01, -2.681876471442590e-02
sample_128  ,  3.209279125504096e-01, -2.881737732244964e-01, -2.151533459662653e+00,  2.647925152070533e-01, -2.358214805544079e-02
sample_129  ,  2.383800441700023e-01, -4.269423976245360e-02,  3.882492208374710e+00,  3.568921274700751e-01,  4.928431989002751e-01
sample_130  , -4.530938854446866e-01, -3.709500477222231e-01,  2.428536149542913e-01,  4.214281220863345e-01,  5.177018156027369e-01
sample_131  , -1.973176095640294e+00, -1.659225271703167e+00,  3.285403689771519e-01,  5.042088881245532e-01,  3.373709302523170e+00
sample_132  , -1.816001882679791e+00, -1.472151259326503e+00,  8.903999146492633e-01,  3.710737448158334e-01,  3.133350933357952e+00
sample_133  , -7.468008306039436e-01, -1.418466914652517e-01,  2.366267850826612e+00,  1.516723293702648e-01,  5.491824587119448e-01
sample_134  , -7.067657146379936e-01, -5.517765183890641e-01,  7.977892028391470e-01,  2.556867485970829e-01,  1.118689583016336e+00
sample_135  , -2.536837988970826e-01, -6.559786776009211e-03,  1.206267574644925e+00,  2.966903091886764e-01, -5.026153134354439e-02
sample_136  ,  6.146172503432211e-01,  7.181301185598419e-01, -5.479972765282633e-02, -8.229637961107613e-01, -1.279549571497175e+00
sample_137  , -1.151054002547190e-01, -1.663446712599791e-02,  3.033567788645224e+00,  4.760910591941134e-01,  2.102679982963304e-01
sample_138  , -1.815639000231165e+00, -1.472151259326503e+00,  8.903999146492633e-01,  3.710737448158334e-01,  3.133350933357952e+00
sample_139  ,  8.520421198743031e-01,  9.294011633371124e-01,  1.555629344270814e+00,  2.262215332531599e-01, -2.043147590933963e+00
sample_140  ,  1.126558178803374e+00,  5.677930484450113e-01,  1.115346621346799e+00,  2.102217741762729e-01, -1.305520499338051e+00
sample_141  ,  1.061781709818084e+00,  8.104645273246339e-01,  1.269665054657691e-01, -5.564537310875369e-01, -1.602278844471540e+00
sample_142  , -1.777692938827583e+00, -1.481298003804143e+00, -4.262575455040351e+00,  3.264386312784505e-01,  2.224019679869905e+00
sample_143  , -3.328936692381322e-01, -3.709500477222231e-01,  2.428536149542913e-01,  4.214281220863345e-01,  5.177018156027369e-01
sample_144  ,  8.873929048783817e-01,  6.990531283899156e-01,  2.115427614762380e+00, -5.256809255114486e-02, -1.266873921772060e+00
sample_145  , -1.762064554666231e+00, -1.989223881006069e+00,  1.099092558952720e+00,  5.776246763683621e-01,  4.214717829397790e+00
sample_146  , -3.217748029897075e-01, -1.367422729689092e-01,  1.722662176649540e+00,  5.732521756228751e-01,  1.819600380113844e-01
sample_147  ,  8.683240096125067e-01,  4.393922757530051e-01,  1.451626736894099e+00,  1.759841721625524e-01, -9.362967271270910e-01
sample_148  ,  7.200591625990710e-01,  8.026793651734836e-01,  1.704364317348383e+00, -6.675254827376969e-01, -1.230221121132795e+00
sample_149  , -5.521775974130878e-02,  6.948258749430056e-02,  4.130818383880614e-01,  6.055217550822866e-01, -5.408926640536598e-01
sample_150  , -7.215165051259008e-02, -2.881737732244964e-01, -2.151533459662653e+00,  2.647925152070533e-01, -2.358214805544079e-02
sample_151  ,  3.504290275990568e-01,  8.109931170273235e-01, -5.547523337662638e-01, -4.124558993955535e-01, -1.810576862278221e+00
sample_152  ,  8.519616058308785e-01,  5.677930484450113e-01,  1.115346621346799e+00,  2.102217741762729e-01, -1.305520499338051e+00
sample_153  , -9.913967355276105e-01, -1.065655944934310e+00,  2.953880655286401e+00,  3.928935797422148e-01,  2.592667485338032e+00
sample_154  ,  5.054246852899474e-01,  4.991667449223640e-01,  9.350262727578373e-01, -8.021960797649128e-01, -6.171620974380602e-01
sample_155  ,  8.436294197965297e-01,  3.413089349291408e-01,  6.152862778296351e-01, -2.051230987248731e-01, -6.576880519328105e-01
sample_156  ,  1.251094685749461e+00,  9.697478862852232e-01, -3.356936449838884e-01, -2.390911807960421e+00, -1.015708794445358e+00
sample_157  ,  8.901058212217076e-01,  9.589363823871251e-01, -1.114176977608533e+00, -2.676701510011171e+00, -9.754012968771651e-01
sample_158  ,  6.024255549061891e-01,  7.809933574792397e-01,  1.009901844626797e+00, -1.560869697393419e-01, -1.597253720873545e+00
sample_159  ,  6.312368517391602e-01,  7.272719910156648e-01,  8.862286738790147e-01,  4.079880968623364e-01, -1.816267796824250e+00
sample_160  ,  9.396476115532189e-01,  1.097119425072390e+00, -9.114210878875039e-01, -2.676945648024333e+00, -1.247312502358234e+00
sample_161  ,  8.898755429510180e-01,  9.589363823871251e-01, -1.114176977608533e+00, -2.676701510011171e+00, -9.754012968771651e-01
sample_162  , -2.070307545566257e-01,  1.990094820441034e-01,  1.090910650806515e+00, -1.598218521323667e-01, -2.761254725435001e-01
sample_163  ,  8.034767045429615e-01,  4.390520308338767e-01,  8.212289065142936e-01, -6.669526303282411e-01, -5.794299914808917e-01
sample_164  ,  1.093969635151919e+00,  7.175295050085010e-01,  9.523640629855462e-01,  1.617330026755628e-01, -1.644024633599545e+00
sample_165  , -6.935421789790462e-01, -8.879123048047312e-01,  2.895372248688027e+00,  4.180339822880954e-01,  2.169459804660622e+00
sample_166  ,  8.056309836124022e-01,  1.197815884677084e+00,  3.132849097253747e+00, -2.695314127109878e+00, -7.132123128381608e-01
sample_167  , -1.966842040235683e+00, -1.929397451887951e+00,  1.025958112718917e+00,  4.117852117131077e-01,  4.160157954188507e+00
sample_168  , -3.242853769910010e-01, -2.881737732244964e-01, -2.151533459662653e+00,  2.647925152070533e-01, -2.358214805544079e-02
sample_169  ,  8.815045637926872e-01,  4.828361138879430e-01,  7.359088050441955e+00,  3.325812691766623e-01, -2.681876471442590e-02
